"Province_State","Country_Region","Last_Update","Lat","Long_","Confirmed","Deaths","Recovered","Active","FIPS","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","UID","ISO3","Testing_Rate","Hospitalization_Rate","rpt_dt"
"Arizona","US","2020-07-05 04:34:00",33.7298,-111.4312,94567,1817,10903,81847,4,1299.22622352263,589508,5068,1.92138906806814,84000004,"USA",8099.06471154188,5.35916334450707,2020-07-04
"Arkansas","US","2020-07-05 04:34:00",34.9697,-92.3731,23209,286,16726,6197,5,769.069164200193,338893,1536,1.23228058080917,84000005,"USA",11229.7882831357,6.61812228014994,2020-07-04
"California","US","2020-07-05 04:34:00",36.1162,-119.6816,252895,6334,NA,246561,6,640.042449649062,4553031,NA,2.50459676941023,84000006,"USA",11523.0950179644,NA,2020-07-04
"Colorado","US","2020-07-05 04:34:00",39.0598,-105.3111,33849,1701,4557,27591,8,587.785236204612,345754,5537,5.02525923956395,84000008,"USA",6003.99115361427,16.3579426275518,2020-07-04
"Connecticut","US","2020-07-05 04:34:00",41.5978,-72.7554,46717,4335,8210,34172,9,1310.32929466828,499669,10411,9.27927735085729,84000009,"USA",14014.8324665027,22.285249480917,2020-07-04
"Delaware","US","2020-07-05 04:34:00",39.3185,-75.5071,11996,512,6711,4773,10,1231.92067071693,120693,NA,4.26808936312104,84000010,"USA",12394.4816197765,NA,2020-07-04
"Diamond Princess","US","2020-07-05 04:34:00",NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,"USA",NA,NA,2020-07-04
"District of Columbia","US","2020-07-05 04:34:00",38.8974,-77.0268,10447,557,1523,8367,11,1480.27131458918,104554,NA,5.33167416483201,84000011,"USA",14814.6153944249,NA,2020-07-04
"Florida","US","2020-07-05 04:34:00",27.7663,-81.6868,190052,3702,NA,186350,12,884.879072688151,2146497,16040,1.94788794645676,84000012,"USA",9994.05570521699,8.43979542441016,2020-07-04
"Georgia","US","2020-07-05 04:34:00",33.0406,-83.6431,93319,2857,NA,90462,13,878.92325661321,926359,11743,3.06154159388763,84000013,"USA",8724.89492035873,12.5837182138686,2020-07-04
"Grand Princess","US","2020-07-05 04:34:00",NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233,84099999,"USA",NA,NA,2020-07-04
"Guam","US","2020-07-05 04:34:00",13.4443,144.7937,280,5,179,96,66,170.493639978323,14954,NA,1.78571428571429,316,"GUM",9105.57818655658,NA,2020-07-04
"Hawaii","US","2020-07-05 04:34:00",21.0943,-157.4983,999,19,754,226,15,70.5572255119107,83476,118,1.9019019019019,84000015,"USA",5895.73068751978,11.8118118118118,2020-07-04
"Idaho","US","2020-07-05 04:34:00",44.2405,-114.4788,7370,93,2831,4446,16,412.40805454754,101067,355,1.26187245590231,84000016,"USA",5655.47419931564,4.8168249660787,2020-07-04
"Illinois","US","2020-07-05 04:34:00",40.3495,-88.9861,146612,7014,NA,139598,17,1156.99235334843,1735593,NA,4.78405587537173,84000017,"USA",13696.4766153184,NA,2020-07-04
"Indiana","US","2020-07-05 04:34:00",39.8494,-86.2583,47432,2687,36076,8669,18,704.552243472769,512288,7216,5.6649519311857,84000018,"USA",7609.49695783812,15.2133580705009,2020-07-04
"Iowa","US","2020-07-05 04:34:00",42.0115,-93.2105,31061,721,24604,5736,19,984.478949753888,329011,NA,2.32123885258041,84000019,"USA",10428.0095211834,NA,2020-07-04
"Kansas","US","2020-07-05 04:34:00",38.5266,-96.7265,15911,283,842,14786,20,546.147789081438,191561,1219,1.77864370561247,84000020,"USA",6575.3640012714,7.66136635032368,2020-07-04
"Kentucky","US","2020-07-05 04:34:00",37.6681,-84.6701,16376,585,4747,11044,21,366.544283791585,395647,2685,3.57230092818759,84000021,"USA",8855.77346417251,16.3959452857841,2020-07-04
"Louisiana","US","2020-07-05 04:34:00",31.1695,-91.8678,63289,3278,43026,16985,22,1361.40685089509,784142,NA,5.17941506422917,84000022,"USA",16867.6435221694,NA,2020-07-04
"Maine","US","2020-07-05 04:34:00",44.6939,-69.3819,3397,107,2751,539,23,252.713113705279,105945,358,3.1498380924345,84000023,"USA",7881.56927627487,10.5387106270238,2020-07-04
"Maryland","US","2020-07-05 04:34:00",39.0639,-76.8021,69341,3236,5025,61080,24,1146.95121144354,573342,11034,4.66679165284608,84000024,"USA",9483.49896124175,15.9126635035549,2020-07-04
"Massachusetts","US","2020-07-05 04:34:00",42.2302,-71.5301,109838,8172,93157,8509,25,1593.58653888145,885767,11461,7.44004807079517,84000025,"USA",12851.16596975,10.4344580199931,2020-07-04
"Michigan","US","2020-07-05 04:34:00",43.3266,-84.5361,72581,6218,52841,13522,26,726.765187485913,1130154,NA,8.56698033920723,84000026,"USA",11316.4131618186,NA,2020-07-04
"Minnesota","US","2020-07-05 04:34:00",45.6945,-93.9002,37624,1503,32347,3774,27,667.135728004948,645172,4139,3.99479055921752,84000027,"USA",11439.9662956732,11.0009568360621,2020-07-04
"Mississippi","US","2020-07-05 04:34:00",32.7416,-89.6787,30674,1107,19388,10179,28,1030.6607632884,309915,3268,3.60891960618113,84000028,"USA",10413.2891195972,10.6539740496838,2020-07-04
"Missouri","US","2020-07-05 04:34:00",38.4561,-92.2884,23583,1050,NA,22533,29,384.248906871087,412261,NA,4.45235975066785,84000029,"USA",6717.16230316673,NA,2020-07-04
"Montana","US","2020-07-05 04:34:00",46.9219,-110.4544,1167,23,678,466,30,109.190121802657,98950,112,1.97086546700943,84000030,"USA",9258.23697718329,9.59725792630677,2020-07-04
"Nebraska","US","2020-07-05 04:34:00",41.1254,-98.2681,19827,284,14200,5343,31,1024.96474373555,187588,1365,1.43239017501387,84000031,"USA",9697.43714872974,6.88455136934483,2020-07-04
"Nevada","US","2020-07-05 04:34:00",38.3135,-117.0554,21575,530,727,20318,32,700.451535571575,301229,NA,2.45654692931634,84000032,"USA",9779.66700387902,NA,2020-07-04
"New Hampshire","US","2020-07-05 04:34:00",43.4525,-71.5639,5872,379,4597,896,33,431.856475383372,123749,569,6.45435967302452,84000033,"USA",9101.12516556827,9.69005449591281,2020-07-04
"New Jersey","US","2020-07-05 04:34:00",40.2989,-74.521,173033,15189,30565,127279,34,1948.08937885814,1508548,20233,8.77809435194443,84000034,"USA",16983.9645402767,11.6931452381916,2020-07-04
"New Mexico","US","2020-07-05 04:34:00",34.8405,-106.2485,13063,513,5802,6748,35,622.988331428075,363374,1970,3.92712240679783,84000035,"USA",17329.6916439061,15.0807624588533,2020-07-04
"New York","US","2020-07-05 04:34:00",42.1657,-74.9481,396598,32157,70877,293564,36,2038.69101394855,4170388,89995,8.10821032884684,84000036,"USA",21437.6586374083,22.6917432765672,2020-07-04
"North Carolina","US","2020-07-05 04:34:00",35.6301,-79.8064,71670,1422,45538,24710,37,683.346929715666,1018296,NA,1.98409376308079,84000037,"USA",9709.07555660309,NA,2020-07-04
"North Dakota","US","2020-07-05 04:34:00",47.5289,-99.784,3779,80,3288,411,38,495.891410410177,111928,241,2.1169621593014,84000038,"USA",14687.5188632946,6.37734850489548,2020-07-04
"Northern Mariana Islands","US","2020-07-05 04:34:00",15.0979,145.6739,31,2,19,10,69,56.2164514725083,8218,NA,6.45161290322581,580,"MNP",14902.7999419701,NA,2020-07-04
"Ohio","US","2020-07-05 04:34:00",40.3888,-82.7649,56183,2907,39903,13373,39,480.644360985876,848370,8111,5.17416300304362,84000039,"USA",7257.78716924314,14.4367513304736,2020-07-04
"Oklahoma","US","2020-07-05 04:34:00",35.5653,-96.9289,15648,398,11965,3285,40,395.453997514766,364434,1676,2.54345603271984,84000040,"USA",9209.92344902199,10.7106339468303,2020-07-04
"Oregon","US","2020-07-05 04:34:00",44.572,-122.0709,9930,213,2759,6958,41,235.434309915483,255026,1069,2.14501510574018,84000041,"USA",6046.51262039335,10.7653575025176,2020-07-04
"Pennsylvania","US","2020-07-05 04:34:00",40.5908,-77.2098,93922,6749,69712,17461,42,733.651622415861,814823,NA,7.18574987755797,84000042,"USA",6364.81565481739,NA,2020-07-04
"Puerto Rico","US","2020-07-05 04:34:00",18.2208,-66.5901,7787,155,NA,7632,72,265.459151948859,7787,NA,1.99049698214974,630,"PRI",265.459151948859,NA,2020-07-04
"Rhode Island","US","2020-07-05 04:34:00",41.6809,-71.5118,16991,960,1657,14374,44,1603.89140245865,250954,2019,5.65005002648461,84000044,"USA",23689.1862169742,11.8827614619504,2020-07-04
"South Carolina","US","2020-07-05 04:34:00",33.8569,-80.945,43386,813,16994,25579,45,842.657020762855,420693,2882,1.8738763656479,84000045,"USA",8170.83644576102,6.64269580048864,2020-07-04
"South Dakota","US","2020-07-05 04:34:00",44.2998,-99.4388,7028,97,6062,869,46,794.430396344806,83830,689,1.38019351166762,84000046,"USA",9475.96757620733,9.80364257256688,2020-07-04
"Tennessee","US","2020-07-05 04:34:00",35.7478,-86.6923,50140,637,30043,19460,47,734.202994388487,878604,2860,1.27044276027124,84000047,"USA",12865.4504922557,5.70402871958516,2020-07-04
"Texas","US","2020-07-05 04:34:00",31.0545,-97.5635,192153,2607,97430,92116,48,662.690676651625,2071809,NA,1.35673135470172,84000048,"USA",7145.18382800647,NA,2020-07-04
"Utah","US","2020-07-05 04:34:00",40.15,-111.8624,24542,181,13807,10554,49,765.512211950375,366716,1565,0.737511205280743,84000049,"USA",11438.5777979624,6.37682340477549,2020-07-04
"Vermont","US","2020-07-05 04:34:00",44.0459,-72.7107,1238,56,999,183,50,198.400933349787,69397,NA,4.52342487883683,84000050,"USA",11121.5101548264,NA,2020-07-04
"Virgin Islands","US","2020-07-05 04:34:00",18.3358,-64.8963,111,6,76,29,78,103.479136368721,3171,NA,5.40540540540541,850,"VIR",2956.14722004699,NA,2020-07-04
"Virginia","US","2020-07-05 04:34:00",37.7693,-78.17,65109,1849,8741,54519,51,762.800715457373,699229,9549,2.83985316930071,84000051,"USA",8191.9916059,14.6661751831544,2020-07-04
"Washington","US","2020-07-05 04:34:00",47.4009,-121.4905,35247,1354,NA,33893,53,462.869274722573,599975,4463,3.84146168468238,84000053,"USA",7878.9682271307,12.6620705308253,2020-07-04
"West Virginia","US","2020-07-05 04:34:00",38.4912,-80.9545,3205,94,2402,709,54,178.835776306296,181429,NA,2.93291731669267,84000054,"USA",10123.5557127847,NA,2020-07-04
"Wisconsin","US","2020-07-05 04:34:00",44.2685,-89.6165,31055,796,24491,5768,55,533.368003827952,613844,3574,2.56319433263565,84000055,"USA",10542.7386553459,11.5086137497987,2020-07-04
"Wyoming","US","2020-07-05 04:34:00",42.756,-107.3025,1606,20,1169,417,56,277.490285248264,35299,119,1.2453300124533,84000056,"USA",6099.08442028547,7.40971357409714,2020-07-04
"Alabama","US","2020-07-06 04:34:10",32.3182,-86.9023,43953,1007,22082,20864,1,896.417328736321,449886,2909,2.29108365754328,84000001,"USA",9175.3829398646,6.61843332650786,2020-07-05
"Alaska","US","2020-07-06 04:34:10",61.3707,-152.4044,1134,16,544,574,2,155.014387358262,122732,NA,1.41093474426808,84000002,"USA",16777.0950522524,NA,2020-07-05
"American Samoa","US","2020-07-06 04:34:10",-14.271,-170.132,0,0,NA,0,60,0,696,NA,NA,16,"ASM",1250.87615247749,NA,2020-07-05
"Arizona","US","2020-07-06 04:34:10",33.7298,-111.4312,98103,1825,11361,84917,4,1347.80621365002,604362,5161,1.86028969552409,84000004,"USA",8303.13913839486,5.26079732526019,2020-07-05
"Arkansas","US","2020-07-06 04:34:10",34.9697,-92.3731,23814,287,16726,6801,5,789.11685450745,338893,1536,1.20517342739565,84000005,"USA",11229.7882831357,6.44998740236835,2020-07-05
"California","US","2020-07-06 04:34:10",36.1162,-119.6816,264681,6373,NA,258308,6,669.871194035324,4680138,NA,2.40780411136425,84000006,"USA",11844.7853465496,NA,2020-07-05
"Colorado","US","2020-07-06 04:34:10",39.0598,-105.3111,34048,1701,4568,27779,8,591.240855632208,350717,5550,4.99588815789474,84000008,"USA",6090.17326024322,16.3005169172932,2020-07-05
"Connecticut","US","2020-07-06 04:34:10",41.5978,-72.7554,46717,4335,8210,34172,9,1310.32929466828,499669,10411,9.27927735085729,84000009,"USA",14014.8324665027,22.285249480917,2020-07-05
"Delaware","US","2020-07-06 04:34:10",39.3185,-75.5071,12128,512,6740,4876,10,1245.47631664346,123941,NA,4.22163588390501,84000010,"USA",12728.0326649989,NA,2020-07-05
"Diamond Princess","US","2020-07-06 04:34:10",NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,"USA",NA,NA,2020-07-05
"District of Columbia","US","2020-07-06 04:34:10",38.8974,-77.0268,10482,559,1542,8381,11,1485.23058481131,105993,NA,5.3329517267697,84000011,"USA",15018.512247272,NA,2020-07-05
"Florida","US","2020-07-06 04:34:10",27.7663,-81.6868,200111,3731,NA,196380,12,931.713615824609,2200199,16201,1.8644652218019,84000012,"USA",10244.0913584145,8.09600671627247,2020-07-05
"Georgia","US","2020-07-06 04:34:10",33.0406,-83.6431,95516,2860,NA,92656,13,899.615660033513,949185,11775,2.99426274132083,84000013,"USA",8939.8811745562,12.3277775451233,2020-07-05
"Grand Princess","US","2020-07-06 04:34:10",NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233,84099999,"USA",NA,NA,2020-07-05
"Guam","US","2020-07-06 04:34:10",13.4443,144.7937,280,5,179,96,66,170.493639978323,14954,NA,1.78571428571429,316,"GUM",9105.57818655658,NA,2020-07-05
"Hawaii","US","2020-07-06 04:34:10",21.0943,-157.4983,1023,19,756,248,15,72.2522939926773,84325,118,1.85728250244379,84000015,"USA",5955.6937350269,11.5347018572825,2020-07-05
"Idaho","US","2020-07-06 04:34:10",44.2405,-114.4788,7733,93,2858,4782,16,432.720690070031,104266,359,1.20263804474331,84000016,"USA",5834.48279721219,4.64244148454675,2020-07-05
"Illinois","US","2020-07-06 04:34:10",40.3495,-88.9861,147251,7020,NA,140231,17,1162.0350382159,1762828,NA,4.76737000088285,84000017,"USA",13911.402315421,NA,2020-07-05
"Indiana","US","2020-07-06 04:34:10",39.8494,-86.2583,48201,2693,36475,9033,18,715.974925949379,521722,7254,5.58702101616149,84000018,"USA",7749.62905989838,15.0494803012386,2020-07-05
"Iowa","US","2020-07-06 04:34:10",42.0115,-93.2105,31517,721,24739,6057,19,998.931877898113,332472,NA,2.28765428181616,84000019,"USA",10537.7059779973,NA,2020-07-05
"Kansas","US","2020-07-06 04:34:10",38.5266,-96.7265,16081,284,842,14955,20,551.983068079857,191561,1219,1.76605932466886,84000020,"USA",6575.3640012714,7.58037435482868,2020-07-05
"Kentucky","US","2020-07-06 04:34:10",37.6681,-84.6701,16376,585,4747,11044,21,366.544283791585,395647,2685,3.57230092818759,84000021,"USA",8855.77346417251,16.3959452857841,2020-07-05
"Louisiana","US","2020-07-06 04:34:10",31.1695,-91.8678,65226,3288,43026,18912,22,1403.07357133915,802454,NA,5.04093459663324,84000022,"USA",17261.5521358873,NA,2020-07-05
"Maine","US","2020-07-06 04:34:10",44.6939,-69.3819,3415,109,2772,534,23,254.052188196505,107932,359,3.19180087847731,84000023,"USA",8029.38822150078,10.5124450951684,2020-07-05
"Maryland","US","2020-07-06 04:34:10",39.0639,-76.8021,69632,3243,5029,61360,24,1151.76456577258,579962,11071,4.65734145220588,84000024,"USA",9592.99863704331,15.8992991727941,2020-07-05
"Massachusetts","US","2020-07-06 04:34:10",42.2302,-71.5301,109974,8183,93157,8634,25,1595.55969725367,891685,11463,7.44084965537309,84000025,"USA",12937.0273759765,10.4233727972066,2020-07-05
"Michigan","US","2020-07-06 04:34:10",43.3266,-84.5361,72941,6218,52841,13882,26,730.369925192681,1146819,NA,8.5246980436243,84000026,"USA",11483.282478161,NA,2020-07-05
"Minnesota","US","2020-07-06 04:34:10",45.6945,-93.9002,38136,1508,37617,-989,27,676.214334552325,674015,4170,3.9542689322425,84000027,"USA",11951.4003750599,10.9345500314663,2020-07-05
"Mississippi","US","2020-07-06 04:34:10",32.7416,-89.6787,30900,1111,19388,10401,28,1038.25446911428,310141,3268,3.59546925566343,84000028,"USA",10420.8828254231,10.5760517799353,2020-07-05
"Missouri","US","2020-07-06 04:34:10",38.4561,-92.2884,23816,1051,NA,22765,29,388.045285419234,419509,NA,4.41299966409137,84000029,"USA",6835.2573749134,NA,2020-07-05
"Montana","US","2020-07-06 04:34:10",46.9219,-110.4544,1212,23,678,511,30,113.400537810471,100106,112,1.8976897689769,84000030,"USA",9366.39788618404,9.24092409240924,2020-07-05
"Nebraska","US","2020-07-06 04:34:10",41.1254,-98.2681,19929,284,14340,5305,31,1030.23767478216,189928,1368,1.42505895930553,84000031,"USA",9818.40439038714,6.86436850820412,2020-07-05
"Nevada","US","2020-07-06 04:34:10",38.3135,-117.0554,22418,534,727,21157,32,727.82027923261,307697,NA,2.38201445267196,84000032,"USA",9989.65636805409,NA,2020-07-05
"New Hampshire","US","2020-07-06 04:34:10",43.4525,-71.5639,5897,381,4597,919,33,433.695101385515,123749,569,6.46091232830253,84000033,"USA",9101.12516556827,9.64897405460404,2020-07-05
"New Jersey","US","2020-07-06 04:34:10",40.2989,-74.521,173402,15211,30660,127531,34,1952.24375970341,1534640,20237,8.7721018212016,84000034,"USA",17277.7209224302,11.6705689669093,2020-07-05
"New Mexico","US","2020-07-06 04:34:10",34.8405,-106.2485,13256,513,5845,6898,35,632.192706224494,372288,1988,3.86994568497284,84000035,"USA",17754.8097627417,14.9969824984912,2020-07-05
"New York","US","2020-07-06 04:34:10",42.1657,-74.9481,397131,32206,70968,293957,36,2041.43087221923,4233803,89995,8.10966658357066,84000036,"USA",21763.6400862546,22.661288088817,2020-07-05
"North Carolina","US","2020-07-06 04:34:10",35.6301,-79.8064,72992,1423,45538,26031,37,695.951710531685,1036838,NA,1.94952871547567,84000037,"USA",9885.86666544623,NA,2020-07-05
"North Dakota","US","2020-07-06 04:34:10",47.5289,-99.784,3816,80,3324,412,38,500.746658408371,113128,242,2.09643605870021,84000038,"USA",14844.9863659387,6.34171907756813,2020-07-05
"Northern Mariana Islands","US","2020-07-06 04:34:10",15.0979,145.6739,31,2,19,10,69,56.2164514725083,8218,NA,6.45161290322581,580,"MNP",14902.7999419701,NA,2020-07-05
"Ohio","US","2020-07-06 04:34:10",40.3888,-82.7649,57150,2911,40460,13779,39,488.917025262852,868762,8172,5.09361329833771,84000039,"USA",7432.24029223807,14.2992125984252,2020-07-05
"Oklahoma","US","2020-07-06 04:34:10",35.5653,-96.9289,15931,398,12246,3287,40,402.605932669206,364717,1685,2.49827380578746,84000040,"USA",9217.07538417643,10.5768627204821,2020-07-05
"Oregon","US","2020-07-06 04:34:10",44.572,-122.0709,10230,215,2759,7256,41,242.547128946162,264201,1069,2.10166177908113,84000041,"USA",6264.04633574829,10.4496578690127,2020-07-05
"Pennsylvania","US","2020-07-06 04:34:10",40.5908,-77.2098,94403,6753,70086,17564,42,737.40885107775,824700,NA,7.15337436310287,84000042,"USA",6441.96772860842,NA,2020-07-05
"Puerto Rico","US","2020-07-06 04:34:10",18.2208,-66.5901,7916,155,NA,7761,72,269.856767282287,7916,NA,1.95805962607377,630,"PRI",269.856767282287,NA,2020-07-05
"Rhode Island","US","2020-07-06 04:34:10",41.6809,-71.5118,16991,960,1657,14374,44,1603.89140245865,250954,2019,5.65005002648461,84000044,"USA",23689.1862169742,11.8827614619504,2020-07-05
"South Carolina","US","2020-07-06 04:34:10",33.8569,-80.945,44847,820,16994,27033,45,871.033038541275,430809,2882,1.82843891453163,84000045,"USA",8367.31269206252,6.42629384351239,2020-07-05
"South Dakota","US","2020-07-06 04:34:10",44.2998,-99.4388,7063,97,6063,903,46,798.38672301983,84003,691,1.37335409882486,84000046,"USA",9495.52313377245,9.78337816791732,2020-07-05
"Tennessee","US","2020-07-06 04:34:10",35.7478,-86.6923,51316,645,30254,20417,47,751.42323215077,896166,2871,1.25691792033674,84000047,"USA",13122.6119000629,5.59474627796399,2020-07-05
"Texas","US","2020-07-06 04:34:10",31.0545,-97.5635,194932,2628,100843,91461,48,672.274796547827,2133457,NA,1.34816243613157,84000048,"USA",7357.79333623283,NA,2020-07-05
"Utah","US","2020-07-06 04:34:10",40.15,-111.8624,24952,184,14147,10621,49,778.300901009932,371308,1582,0.737415838409747,84000049,"USA",11581.8111154295,6.34017313241424,2020-07-05
"Vermont","US","2020-07-06 04:34:10",44.0459,-72.7107,1249,56,1007,186,50,200.163784938517,70024,NA,4.4835868694956,84000050,"USA",11221.9926953841,NA,2020-07-05
"Virgin Islands","US","2020-07-06 04:34:10",18.3358,-64.8963,111,6,76,29,78,103.479136368721,3171,NA,5.40540540540541,850,"VIR",2956.14722004699,NA,2020-07-05
"Virginia","US","2020-07-06 04:34:10",37.7693,-78.17,65748,1853,8784,55111,51,770.287079203971,709355,9576,2.81833667944272,84000051,"USA",8310.62528242278,14.564701587881,2020-07-05
"Washington","US","2020-07-06 04:34:10",47.4009,-121.4905,35898,1359,NA,34539,53,471.418311458874,607276,4473,3.78572622430219,84000053,"USA",7974.84613375395,12.4603041952198,2020-07-05
"West Virginia","US","2020-07-06 04:34:10",38.4912,-80.9545,3262,94,2421,747,54,182.016318973834,184821,NA,2.88166768853464,84000054,"USA",10312.8259010003,NA,2020-07-05
"Wisconsin","US","2020-07-06 04:34:10",44.2685,-89.6165,31577,796,24899,5882,55,542.333326577854,618851,3586,2.5208221173639,84000055,"USA",10628.7336189642,11.3563669759635,2020-07-05
"Wyoming","US","2020-07-06 04:34:10",42.756,-107.3025,1634,20,1172,442,56,282.328222973638,35327,119,1.22399020807834,84000056,"USA",6103.92235801085,7.2827417380661,2020-07-05
"Alabama","US","2020-07-07 04:34:13",32.3182,-86.9023,44878,1007,22082,21789,1,915.282617319151,455095,2914,2.24386113463167,84000001,"USA",9281.62000821915,6.49315923169482,2020-07-06
"Alaska","US","2020-07-07 04:34:13",61.3707,-152.4044,1162,16,548,598,2,158.841903095503,123753,NA,1.37693631669535,84000002,"USA",16916.6626796711,NA,2020-07-06
"American Samoa","US","2020-07-07 04:34:13",-14.271,-170.132,0,0,NA,0,60,0,696,NA,NA,16,"ASM",1250.87615247749,NA,2020-07-06
"Arizona","US","2020-07-07 04:34:13",33.7298,-111.4312,101455,1829,11836,87790,4,1393.85828573909,617841,5188,1.80276970085259,84000004,"USA",8488.32287338552,5.11359716130304,2020-07-06
"Arkansas","US","2020-07-07 04:34:13",34.9697,-92.3731,24253,292,17834,6127,5,803.663856234533,344968,1575,1.20397476600833,84000005,"USA",11431.0936031631,6.49404197418876,2020-07-06
"California","US","2020-07-07 04:34:13",36.1162,-119.6816,271035,6441,NA,264594,6,685.952293800326,4793353,NA,2.37644584647739,84000006,"USA",12131.3169345091,NA,2020-07-06
"Colorado","US","2020-07-07 04:34:13",39.0598,-105.3111,34240,1691,4603,27946,8,594.574920607578,355655,5565,4.93866822429907,84000008,"USA",6175.92124382851,16.2529205607477,2020-07-06
"Connecticut","US","2020-07-07 04:34:13",41.5978,-72.7554,46976,4338,8210,34428,9,1317.59378697984,524364,10411,9.23450272479564,84000009,"USA",14707.4835770585,22.1623807901907,2020-07-06
"Delaware","US","2020-07-07 04:34:13",39.3185,-75.5071,12293,512,6778,5003,10,1262.42087405162,127179,NA,4.1649719352477,84000010,"USA",13060.5567673481,NA,2020-07-06
"Diamond Princess","US","2020-07-07 04:34:13",NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,"USA",NA,NA,2020-07-06
"District of Columbia","US","2020-07-07 04:34:13",38.8974,-77.0268,10515,561,1553,8401,11,1489.90646816361,107650,NA,5.33523537803138,84000011,"USA",15253.2982689313,NA,2020-07-06
"Florida","US","2020-07-07 04:34:13",27.7663,-81.6868,206447,3778,NA,202669,12,961.213930499289,2233940,16352,1.83000963927788,84000012,"USA",10401.1889148284,7.92067697762622,2020-07-06
"Georgia","US","2020-07-07 04:34:13",33.0406,-83.6431,97064,2878,NA,94186,13,914.195469088874,958953,11919,2.96505398499959,84000013,"USA",9031.88089991328,12.2795269100799,2020-07-06
"Grand Princess","US","2020-07-07 04:34:13",NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233,84099999,"USA",NA,NA,2020-07-06
"Guam","US","2020-07-07 04:34:13",13.4443,144.7937,301,5,179,117,66,183.280662976697,15549,NA,1.66112956810631,316,"GUM",9467.87717151051,NA,2020-07-06
"Hawaii","US","2020-07-07 04:34:13",21.0943,-157.4983,1030,19,777,234,15,72.7466889662342,85058,118,1.84466019417476,84000015,"USA",6007.46395154364,11.4563106796117,2020-07-06
"Idaho","US","2020-07-07 04:34:13",44.2405,-114.4788,8052,94,2886,5072,16,450.571187953432,106465,369,1.16741182314953,84000016,"USA",5957.53372149306,4.58271236959762,2020-07-06
"Illinois","US","2020-07-07 04:34:13",40.3495,-88.9861,147865,7026,NA,140839,17,1166.88043494301,1783962,NA,4.75163155581104,84000017,"USA",14078.1818177514,NA,2020-07-06
"Indiana","US","2020-07-07 04:34:13",39.8494,-86.2583,48524,2698,36788,9038,18,720.772749668423,526592,7285,5.5601351908334,84000018,"USA",7821.96776426911,15.0131893496002,2020-07-06
"Iowa","US","2020-07-07 04:34:13",42.0115,-93.2105,31758,723,25121,5914,19,1006.57037720241,335462,NA,2.27659172491971,84000019,"USA",10632.4740813991,NA,2020-07-06
"Kansas","US","2020-07-07 04:34:13",38.5266,-96.7265,16638,285,859,15494,20,571.102188092324,202219,1235,1.71294626758024,84000020,"USA",6941.2016693017,7.42276715951436,2020-07-06
"Kentucky","US","2020-07-07 04:34:13",37.6681,-84.6701,17152,593,4785,11774,21,383.91350486036,400342,2699,3.45732276119403,84000021,"USA",8960.86172824197,15.7357742537313,2020-07-06
"Louisiana","US","2020-07-07 04:34:13",31.1695,-91.8678,66327,3296,43026,20005,22,1426.75713314034,813645,NA,4.96931867866781,84000022,"USA",17502.2812368111,NA,2020-07-06
"Maine","US","2020-07-07 04:34:13",44.6939,-69.3819,3423,109,2787,527,23,254.647332414827,109550,359,3.18434122115104,84000023,"USA",8149.75613965654,10.4878761320479,2020-07-06
"Maryland","US","2020-07-07 04:34:13",39.0639,-76.8021,69904,3246,5029,61629,24,1156.26364610763,587361,11096,4.64351110093843,84000024,"USA",9715.38354659856,15.8731975280385,2020-07-06
"Massachusetts","US","2020-07-07 04:34:13",42.2302,-71.5301,110137,8198,93157,8782,25,1597.92458559684,899417,11469,7.4434567856397,84000025,"USA",13049.2072328441,10.4133942271898,2020-07-06
"Michigan","US","2020-07-07 04:34:13",43.3266,-84.5361,73267,6221,52841,14205,26,733.634215449365,1159363,NA,8.49086218898003,84000026,"USA",11608.8875609213,NA,2020-07-06
"Minnesota","US","2020-07-07 04:34:13",45.6945,-93.9002,38569,1511,33907,3151,27,683.892140480088,679693,4219,3.9176540745158,84000027,"USA",12052.0807031381,10.9388368897301,2020-07-06
"Mississippi","US","2020-07-07 04:34:13",32.7416,-89.6787,31257,1114,22167,7976,28,1050.24983628172,314688,3280,3.56400166362735,84000028,"USA",10573.6641545837,10.4936494225294,2020-07-06
"Missouri","US","2020-07-07 04:34:13",38.4561,-92.2884,24211,1051,NA,23160,29,394.481206133905,426745,NA,4.34100202387345,84000029,"USA",6953.1569250181,NA,2020-07-06
"Montana","US","2020-07-07 04:34:13",46.9219,-110.4544,1249,23,678,548,30,116.862435416897,102926,112,1.84147317854283,84000030,"USA",9630.25062267375,8.96717373899119,2020-07-06
